Generated by pymatgen.io.lammps.data.LammpsData

380  atoms

  2  atom types

0.000000 8.428300  xlo xhi
0.000000 14.598200  ylo yhi
0.000000 49.476269  zlo zhi

Masses

1  26.981539
2  15.999400

Atoms

113  1 0.0000 4.214158  8.215955 37.809319
114  1 0.0000 7.023597  9.827391 40.144105
115  1 0.0000 1.404719  9.827391 40.144105
116  1 0.0000 7.023597  3.413410 23.823467
117  1 0.0000 1.404719  3.413410 23.823467
118  1 0.0000 4.214158  5.024846 26.158202
119  1 0.0000 7.023597  6.636269 28.492988
120  1 0.0000 1.404719  6.636269 28.492988
121  1 0.0000 4.214158  8.247706 30.827723
122  1 0.0000 7.023597  9.859143 33.162558
123  1 0.0000 1.404719  9.859143 33.162558
124  1 0.0000 4.214158 11.470579 35.497343
125  1 0.0000 7.023597 13.082016 37.832079
126  1 0.0000 1.404719 13.082016 37.832079
127  1 0.0000 4.214158  8.279471 23.846226
128  1 0.0000 7.023597  9.890908 26.180961
129  1 0.0000 1.404719  9.890908 26.180961
130  1 0.0000 4.214158 11.502331 28.515796
131  1 0.0000 7.023597 13.113767 30.850532
132  1 0.0000 1.404719 13.113767 30.850532
133  1 0.0000 7.023597 13.145533 23.868985
134  1 0.0000 1.404719 13.145533 23.868985
135  1 0.0000 4.214158  0.095268 40.098537
136  1 0.0000 4.214158  0.127019 33.116990
137  1 0.0000 7.023597  1.738456 35.451775
138  1 0.0000 1.404719  1.738456 35.451775
139  1 0.0000 4.214158  3.349893 37.786511
140  1 0.0000 7.023597  4.961330 40.121296
141  1 0.0000 1.404719  4.961330 40.121296
142  1 0.0000 4.214158  0.158785 26.135394
143  1 0.0000 7.023597  1.770207 28.470228
144  1 0.0000 1.404719  1.770207 28.470228
145  1 0.0000 4.214158  3.381644 30.804964
146  1 0.0000 7.023597  4.993081 33.139749
147  1 0.0000 1.404719  4.993081 33.139749
148  1 0.0000 4.214158  6.604518 35.474534
149  1 0.0000 7.023597  8.215955 37.809319
150  1 0.0000 1.404719  8.215955 37.809319
151  1 0.0000 4.214158  9.827391 40.144105
152  1 0.0000 4.214158  3.413410 23.823467
153  1 0.0000 7.023597  5.024846 26.158202
154  1 0.0000 1.404719  5.024846 26.158202
155  1 0.0000 4.214158  6.636269 28.492988
156  1 0.0000 7.023597  8.247706 30.827723
157  1 0.0000 1.404719  8.247706 30.827723
158  1 0.0000 4.214158  9.859143 33.162558
159  1 0.0000 7.023597 11.470579 35.497343
160  1 0.0000 1.404719 11.470579 35.497343
161  1 0.0000 4.214158 13.082016 37.832079
162  1 0.0000 7.023597  8.279471 23.846226
163  1 0.0000 1.404719  8.279471 23.846226
164  1 0.0000 4.214158  9.890908 26.180961
165  1 0.0000 7.023597 11.502331 28.515796
166  1 0.0000 1.404719 11.502331 28.515796
